"CountyID","CountyName","Year","Count","LabelLongitude","LabelLatitude"
1,"Adair",2002,165,0,0
2,"Alfalfa",2002,21,0,0
3,"Atoka",2002,3,0,0
4,"Beaver",2002,0,0,0
5,"Beckham",2002,0,0,0
6,"Blaine",2002,0,0,0
7,"Bryan",2002,17,0,0
8,"Caddo",2002,0,0,0
9,"Canadian",2002,316,0,0
10,"Carter",2002,0,0,0
11,"Cherokee",2002,142,0,0
12,"Choctaw",2002,0,0,0
13,"Cimarron",2002,0,0,0
14,"Cleveland",2002,0,0,0
15,"Coal",2002,0,0,0
16,"Comanche",2002,12,0,0
17,"Cotton",2002,9,0,0
18,"Craig",2002,0,0,0
19,"Creek",2002,0,0,0
20,"Custer",2002,0,0,0
21,"Delaware",2002,0,0,0
22,"Dewey",2002,0,0,0
23,"Ellis",2002,0,0,0
24,"Garfield",2002,0,0,0
25,"Garvin",2002,5,0,0
26,"Grady",2002,0,0,0
27,"Grant",2002,0,0,0
28,"Greer",2002,54,0,0
29,"Harmon",2002,0,0,0
30,"Harper",2002,0,0,0
31,"Haskell",2002,39,0,0
32,"Hughes",2002,0,0,0
33,"Jackson",2002,13,0,0
34,"Jefferson",2002,0,0,0
35,"Johnston",2002,0,0,0
36,"Kay",2002,0,0,0
37,"Kingfisher",2002,0,0,0
38,"Kiowa",2002,0,0,0
39,"Latimer",2002,23,0,0
40,"Le Flore",2002,124,0,0
41,"Lincoln",2002,0,0,0
42,"Logan",2002,0,0,0
43,"Love",2002,0,0,0
44,"McClain",2002,79,0,0
45,"McCurtain",2002,0,0,0
46,"McIntosh",2002,6,0,0
47,"Major",2002,10,0,0
48,"Marshall",2002,123,0,0
49,"Mayes",2002,0,0,0
50,"Murray",2002,0,0,0
51,"Muskogee",2002,58,0,0
52,"Noble",2002,34,0,0
53,"Nowata",2002,0,0,0
54,"Okfuskee",2002,0,0,0
